centrality	0	10	623.9	32.2
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
1.25	1.0	1.5	3.014e-01	6.072e-03	-6.072e-03	3.089e-02	-3.089e-02
1.75	1.5	2.0	5.530e-02	1.069e-03	-1.069e-03	5.683e-03	-5.683e-03
2.25	2.0	2.5	1.190e-02	2.814e-04	-2.814e-04	1.238e-03	-1.238e-03
2.75	2.5	3.0	2.965e-03	9.941e-05	-9.941e-05	3.160e-04	-3.160e-04
3.25	3.0	3.5	9.206e-04	3.686e-05	-3.686e-05	9.808e-05	-9.808e-05
3.75	3.5	4.0	3.197e-04	1.175e-05	-1.175e-05	3.472e-05	-3.472e-05
4.25	4.0	4.5	1.138e-04	5.948e-06	-5.948e-06	1.255e-05	-1.255e-05
4.75	4.5	5.0	4.786e-05	3.630e-06	-3.630e-06	5.321e-06	-5.321e-06
5.25	5.0	5.5	1.943e-05	2.047e-06	-2.047e-06	2.183e-06	-2.183e-06
5.75	5.5	6.0	1.086e-05	1.709e-06	-1.709e-06	1.249e-06	-1.249e-06
6.25	6.0	6.5	4.274e-06	7.746e-07	-7.746e-07	5.047e-07	-5.047e-07
6.75	6.5	7.0	2.982e-06	6.676e-07	-6.676e-07	4.843e-07	-4.843e-07
7.25	7.0	7.5	8.629e-07	3.262e-07	-3.262e-07	1.421e-07	-1.421e-07
7.75	7.5	8.0	6.868e-07	2.804e-07	-2.804e-07	1.147e-07	-1.147e-07

centrality	60	70	32	5
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
1.25	1.0	1.5	1.443e-01	3.200e-03	-3.200e-03	1.470e-02	-1.470e-02
1.75	1.5	2.0	2.703e-02	5.716e-04	-5.716e-04	2.764e-03	-2.764e-03
2.25	2.0	2.5	6.085e-03	1.380e-04	-1.380e-04	6.327e-04	-6.327e-04
2.75	2.5	3.0	1.476e-03	5.477e-05	-5.477e-05	1.583e-04	-1.583e-04
3.25	3.0	3.5	4.607e-04	2.118e-05	-2.118e-05	5.045e-05	-5.045e-05
3.75	3.5	4.0	1.588e-04	7.586e-06	-7.586e-06	1.717e-05	-1.717e-05
4.25	4.0	4.5	6.435e-05	4.391e-06	-4.391e-06	7.027e-06	-7.027e-06
4.75	4.5	5.0	2.292e-05	2.557e-06	-2.557e-06	2.674e-06	-2.674e-06
